Père_Lachaise_Cemetery,Père_Lachaise_CemeteryLabel,occupation,occupationLabel,WHERE
http://www.wikidata.org/entity/Q326179,Armand-Charles Guilleminot,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q326179,Armand-Charles Guilleminot,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q326179,Armand-Charles Guilleminot,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q326179,Armand-Charles Guilleminot,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q326305,Quintin Craufurd,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q326305,Quintin Craufurd,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q326434,Thomas Couture,http://www.wikidata.org/entity/Q37226,teacher,
http://www.wikidata.org/entity/Q326434,Thomas Couture,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q326434,Thomas Couture,http://www.wikidata.org/entity/Q37226,teacher,
http://www.wikidata.org/entity/Q326434,Thomas Couture,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q10873124,chess player,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q81096,engineer,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q189290,military officer,
http://www.wikidata.org/entity/Q327070,François-Nicolas-Benoît Haxo,http://www.wikidata.org/entity/Q10873124,chess player,
http://www.wikidata.org/entity/Q327715,François-Joseph Bélanger,http://www.wikidata.org/entity/Q42973,architect,
http://www.wikidata.org/entity/Q327741,Jean-Pierre Wintenberger,http://www.wikidata.org/entity/Q170790,mathematician,
http://www.wikidata.org/entity/Q327741,Jean-Pierre Wintenberger,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q328909,Louis Edmond Duranty,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q328909,Louis Edmond Duranty,http://www.wikidata.org/entity/Q1792450,art historian,
http://www.wikidata.org/entity/Q328909,Louis Edmond Duranty,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q328909,Louis Edmond Duranty,http://www.wikidata.org/entity/Q4164507,art critic,
http://www.wikidata.org/entity/Q328909,Louis Edmond Duranty,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q328909,Louis Edmond Duranty,http://www.wikidata.org/entity/Q1792450,art historian,
http://www.wikidata.org/entity/Q328909,Louis Edmond Duranty,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q328909,Louis Edmond Duranty,http://www.wikidata.org/entity/Q4164507,art critic,
http://www.wikidata.org/entity/Q329134,Claude Alphonse Delangle,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q329134,Claude Alphonse Delangle,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q329134,Claude Alphonse Delangle,http://www.wikidata.org/entity/Q4594605,magistrate,
http://www.wikidata.org/entity/Q331884,Jean-Victor Bertin,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q332105,Jacques Charles,http://www.wikidata.org/entity/Q205375,inventor,
http://www.wikidata.org/entity/Q332105,Jacques Charles,http://www.wikidata.org/entity/Q728425,balloonist,
http://www.wikidata.org/entity/Q332779,Isaac Titsingh,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q332779,Isaac Titsingh,http://www.wikidata.org/entity/Q193391,diplomat,
http://www.wikidata.org/entity/Q332779,Isaac Titsingh,http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q332779,Isaac Titsingh,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q332779,Isaac Titsingh,http://www.wikidata.org/entity/Q1437510,coin collecting,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q2055046,physiologist,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q3368718,pathologist,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q10872101,anatomist,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q39631,physician,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q774306,surgeon,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q2055046,physiologist,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q3368718,pathologist,
http://www.wikidata.org/entity/Q333489,Xavier Bichat,http://www.wikidata.org/entity/Q10872101,anatomist,
http://www.wikidata.org/entity/Q333615,Raymond Radiguet,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q333615,Raymond Radiguet,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q333615,Raymond Radiguet,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q333615,Raymond Radiguet,http://www.wikidata.org/entity/Q6625963,novelist,
http://www.wikidata.org/entity/Q333615,Raymond Radiguet,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q333615,Raymond Radiguet,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q333615,Raymond Radiguet,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q333615,Raymond Radiguet,http://www.wikidata.org/entity/Q6625963,novelist,
http://www.wikidata.org/entity/Q333821,"Emmanuel de Grouchy, Marquis de Grouchy",http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q333821,"Emmanuel de Grouchy, Marquis de Grouchy",http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q333821,"Emmanuel de Grouchy, Marquis de Grouchy",http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q333821,"Emmanuel de Grouchy, Marquis de Grouchy",http://www.wikidata.org/entity/Q47064,military personnel,
http://www.wikidata.org/entity/Q333821,"Emmanuel de Grouchy, Marquis de Grouchy",http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q333821,"Emmanuel de Grouchy, Marquis de Grouchy",http://www.wikidata.org/entity/Q4991371,soldier,
http://www.wikidata.org/entity/Q333843,"Paul François Jean Nicolas, vicomte de Barras",http://www.wikidata.org/entity/Q16533,judge,
http://www.wikidata.org/entity/Q333843,"Paul François Jean Nicolas, vicomte de Barras",http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q333843,"Paul François Jean Nicolas, vicomte de Barras",http://www.wikidata.org/entity/Q3068305,salonnière,
http://www.wikidata.org/entity/Q333843,"Paul François Jean Nicolas, vicomte de Barras",http://www.wikidata.org/entity/Q16533,judge,
http://www.wikidata.org/entity/Q333843,"Paul François Jean Nicolas, vicomte de Barras",http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q333843,"Paul François Jean Nicolas, vicomte de Barras",http://www.wikidata.org/entity/Q3068305,salonnière,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q188094,economist,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q3400985,academic,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q16947320,geopolitical analyst,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q188094,economist,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q3400985,academic,
http://www.wikidata.org/entity/Q334134,Samir Amin,http://www.wikidata.org/entity/Q16947320,geopolitical analyst,
http://www.wikidata.org/entity/Q334946,Pierre-Henri de Valenciennes,http://www.wikidata.org/entity/Q1028181,painter,
http://www.wikidata.org/entity/Q334973,Félicité de La Mennais,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q334973,Félicité de La Mennais,http://www.wikidata.org/entity/Q42603,priest,
http://www.wikidata.org/entity/Q334973,Félicité de La Mennais,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q334973,Félicité de La Mennais,http://www.wikidata.org/entity/Q250867,Catholic priest,
http://www.wikidata.org/entity/Q334973,Félicité de La Mennais,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q334973,Félicité de La Mennais,http://www.wikidata.org/entity/Q831474,presbyter,
http://www.wikidata.org/entity/Q334973,Félicité de La Mennais,http://www.wikidata.org/entity/Q1234713,theologian,
http://www.wikidata.org/entity/Q334973,Félicité de La Mennais,http://www.wikidata.org/entity/Q4964182,philosopher,
http://www.wikidata.org/entity/Q334983,Jules Romains,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q334983,Jules Romains,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q334983,Jules Romains,http://www.wikidata.org/entity/Q214917,playwright,
http://www.wikidata.org/entity/Q334983,Jules Romains,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q334983,Jules Romains,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q334983,Jules Romains,http://www.wikidata.org/entity/Q214917,playwright,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q182436,librarian,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q3055126,entomologist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q4263842,literary critic,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q6625963,novelist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q11774202,essayist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q13418253,philologist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q14972848,lexicographer,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q36180,writer,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q49757,poet,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q182436,librarian,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q333634,translator,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q3055126,entomologist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q4263842,literary critic,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q6625963,novelist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q11774202,essayist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q13418253,philologist,
http://www.wikidata.org/entity/Q336010,Charles Nodier,http://www.wikidata.org/entity/Q14972848,lexicographer,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q158852,conductor,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q691031,concertmaster,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q1259917,violinist,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q14915627,musicologist,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q16145150,music teacher,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q36834,composer,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q158852,conductor,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q691031,concertmaster,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q1259917,violinist,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q1622272,university teacher,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q14915627,musicologist,
http://www.wikidata.org/entity/Q336692,Rodolphe Kreutzer,http://www.wikidata.org/entity/Q16145150,music teacher,
http://www.wikidata.org/entity/Q337152,René Féret,http://www.wikidata.org/entity/Q28389,screenwriter,
http://www.wikidata.org/entity/Q337152,René Féret,http://www.wikidata.org/entity/Q33999,actor,
http://www.wikidata.org/entity/Q337152,René Féret,http://www.wikidata.org/entity/Q2526255,film director,
http://www.wikidata.org/entity/Q337152,René Féret,http://www.wikidata.org/entity/Q3282637,film producer,
http://www.wikidata.org/entity/Q337152,René Féret,http://www.wikidata.org/entity/Q10800557,film actor,
http://www.wikidata.org/entity/Q339436,Marcel Héraud,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q339436,Marcel Héraud,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q339436,Marcel Héraud,http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q339436,Marcel Héraud,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q340215,Achille Fould,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q340215,Achille Fould,http://www.wikidata.org/entity/Q806798,banker,
http://www.wikidata.org/entity/Q344771,Jean-Jacques Susini,http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q344816,"Jean Denis, comte Lanjuinais",http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q344816,"Jean Denis, comte Lanjuinais",http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q344816,"Jean Denis, comte Lanjuinais",http://www.wikidata.org/entity/Q201788,historian,
http://www.wikidata.org/entity/Q344816,"Jean Denis, comte Lanjuinais",http://www.wikidata.org/entity/Q1930187,journalist,
http://www.wikidata.org/entity/Q344816,"Jean Denis, comte Lanjuinais",http://www.wikidata.org/entity/Q40348,lawyer,
http://www.wikidata.org/entity/Q344816,"Jean Denis, comte Lanjuinais",http://www.wikidata.org/entity/Q82955,politician,
http://www.wikidata.org/entity/Q344816,"Jean Denis, comte Lanjuinais",http://www.wikidata.org/entity/Q201788,historian,
