National_Basketball_Association,country_of_citizenshipLabel,US_OR_NOT,National_Basketball_AssociationLabel,work_period__start_,
http://www.wikidata.org/entity/Q1771117,United States of America,1,Chuck Mrazovich,1950,1
http://www.wikidata.org/entity/Q2586704,United States of America,1,Ed Beach,1950,1
http://www.wikidata.org/entity/Q2610277,United States of America,1,Kevin O'Shea,1950,1
http://www.wikidata.org/entity/Q745367,United States of America,1,Larry Foust,1950,1
http://www.wikidata.org/entity/Q942365,United States of America,1,Chuck Cooper,1950,1
http://www.wikidata.org/entity/Q973751,United States of America,1,Ed Dahler,1950,1
http://www.wikidata.org/entity/Q3607514,United States of America,1,Al Masino,1950,1
http://www.wikidata.org/entity/Q3607773,United States of America,1,Alan Sawyer,1950,1
http://www.wikidata.org/entity/Q3624013,United States of America,1,Art Burris,1950,1
http://www.wikidata.org/entity/Q1277115,United States of America,1,Earl Lloyd,1950,1
http://www.wikidata.org/entity/Q3641289,United States of America,1,Bob Donham,1950,1
http://www.wikidata.org/entity/Q3641309,United States of America,1,Bob Lavoy,1950,1
http://www.wikidata.org/entity/Q3649982,United States of America,1,Cal Christensen,1950,1
http://www.wikidata.org/entity/Q3706945,United States of America,1,Dick Dickey,1950,1
http://www.wikidata.org/entity/Q4120761,United States of America,1,Leon Blevins,1950,1
http://www.wikidata.org/entity/Q4252863,United States of America,1,Tommy O'Keefe,1950,1
http://www.wikidata.org/entity/Q3713590,United States of America,1,Don Rehfeldt,1950,1
http://www.wikidata.org/entity/Q3713560,United States of America,1,Don Lofgran,1950,1
http://www.wikidata.org/entity/Q1615621,United States of America,1,Gerald Calabrese,1951,1
http://www.wikidata.org/entity/Q1623135,United States of America,1,George King,1951,1
http://www.wikidata.org/entity/Q3805605,United States of America,1,Jack Kiley,1951,1
http://www.wikidata.org/entity/Q3806280,United States of America,1,Jake Fendley,1951,1
http://www.wikidata.org/entity/Q656676,United States of America,1,Ernie Barrett,1951,1
http://www.wikidata.org/entity/Q2563094,United States of America,1,Mel Hutchins,1951,1
http://www.wikidata.org/entity/Q2329287,United States of America,1,Lew Hitch,1951,1
http://www.wikidata.org/entity/Q2330320,United States of America,1,Myer Skoog,1951,1
http://www.wikidata.org/entity/Q3854073,United States of America,1,Mel Payton,1951,1
http://www.wikidata.org/entity/Q3929803,United States of America,1,Ralph O'Brien,1951,1
http://www.wikidata.org/entity/Q3930640,United States of America,1,Ray Ragelis,1951,1
http://www.wikidata.org/entity/Q4266611,United States of America,1,John McConathy,1951,1
http://www.wikidata.org/entity/Q5220000,United States of America,1,Elmer Behnke,1951,1
http://www.wikidata.org/entity/Q1353620,United States of America,1,Neil Johnston,1951,1
http://www.wikidata.org/entity/Q3713595,United States of America,1,Don Savage,1951,1
http://www.wikidata.org/entity/Q1608055,United States of America,1,Mark Workman,1952,1
http://www.wikidata.org/entity/Q1617237,United States of America,1,Jack McMahon,1952,1
http://www.wikidata.org/entity/Q3718947,United States of America,1,Eddie Miller,1952,1
http://www.wikidata.org/entity/Q3759438,United States of America,1,Gene Rhodes,1952,1
http://www.wikidata.org/entity/Q3808305,United States of America,1,Jim Baechtold,1952,1
http://www.wikidata.org/entity/Q3808310,United States of America,1,Jim Brasco,1952,1
http://www.wikidata.org/entity/Q705738,United States of America,1,Chuck Connors,1952,1
http://www.wikidata.org/entity/Q714191,United States of America,1,Clyde Lovellette,1952,1
http://www.wikidata.org/entity/Q775378,United States of America,1,Don Ackerman,1952,1
http://www.wikidata.org/entity/Q862328,United States of America,1,Bill Mlkvy,1952,1
http://www.wikidata.org/entity/Q2736194,United States of America,1,Gene Conley,1952,1
http://www.wikidata.org/entity/Q970267,United States of America,1,Don Meineke,1952,1
http://www.wikidata.org/entity/Q729072,United States of America,1,Jim Holstein,1952,1
http://www.wikidata.org/entity/Q3900796,United States of America,1,Pete Darcey,1952,1
http://www.wikidata.org/entity/Q3641332,United States of America,1,Bob Priddy,1952,1
http://www.wikidata.org/entity/Q3706938,United States of America,1,Dick Bunt,1952,1
http://www.wikidata.org/entity/Q4024087,United States of America,1,Zeke Zawoluk,1952,1
http://www.wikidata.org/entity/Q4110068,United States of America,1,George McLeod,1952,1
http://www.wikidata.org/entity/Q1608378,United States of America,1,Dick Groat,1952,6
http://www.wikidata.org/entity/Q321576,United States of America,1,Jack Molinas,1953,1
http://www.wikidata.org/entity/Q1508678,United States of America,1,George Yardley,1953,1
http://www.wikidata.org/entity/Q1606682,United States of America,1,Don Sunderlage,1953,1
http://www.wikidata.org/entity/Q384545,United States of America,1,Ray Felix,1953,1
http://www.wikidata.org/entity/Q2337906,United States of America,1,Ernie Beck,1953,1
http://www.wikidata.org/entity/Q3784240,United States of America,1,Ed Smith,1953,1
http://www.wikidata.org/entity/Q3802151,United States of America,1,Irv Bemoras,1953,1
http://www.wikidata.org/entity/Q3808336,United States of America,1,Jim Fritsche,1953,1
http://www.wikidata.org/entity/Q888002,Canada,0,Bob Houbregs,1953,1
http://www.wikidata.org/entity/Q945896,United States of America,1,Walt Davis,1953,1
http://www.wikidata.org/entity/Q966704,United States of America,1,Bill Kenville,1953,1
http://www.wikidata.org/entity/Q3878435,United States of America,1,Norm Swanson,1953,1
http://www.wikidata.org/entity/Q3636205,United States of America,1,Bato Govedarica,1953,1
http://www.wikidata.org/entity/Q3639953,United States of America,1,Bill Bolger,1953,1
http://www.wikidata.org/entity/Q1453417,United States of America,1,Jack George,1953,1
http://www.wikidata.org/entity/Q5273105,United States of America,1,Dick Knostman,1953,1
http://www.wikidata.org/entity/Q5292173,United States of America,1,Don Asmonga,1953,1
http://www.wikidata.org/entity/Q368561,United States of America,1,Bob Pettit,1954,1
http://www.wikidata.org/entity/Q2344627,United States of America,1,Jim Tucker,1954,1
http://www.wikidata.org/entity/Q1616796,United States of America,1,Dick Farley,1954,1
http://www.wikidata.org/entity/Q1623260,United States of America,1,George Dempsey,1954,1
http://www.wikidata.org/entity/Q3718509,United States of America,1,Tom Brennan,1954,1
http://www.wikidata.org/entity/Q3718855,United States of America,1,Ed Kalafat,1954,1
http://www.wikidata.org/entity/Q1634833,United States of America,1,Jackie Moore,1954,1
http://www.wikidata.org/entity/Q2562179,United States of America,1,Gene Shue,1954,1
http://www.wikidata.org/entity/Q2566731,United States of America,1,Larry Costello,1954,1
http://www.wikidata.org/entity/Q2567550,United States of America,1,Johnny Kerr,1954,1
http://www.wikidata.org/entity/Q2569207,United States of America,1,Frank Selvy,1954,1
http://www.wikidata.org/entity/Q926153,United States of America,1,Frank Ramsey,1954,1
http://www.wikidata.org/entity/Q3624027,United States of America,1,Art Spoelstra,1954,1
http://www.wikidata.org/entity/Q3931440,United States of America,1,Red Morrison,1954,1
http://www.wikidata.org/entity/Q3641419,United States of America,1,Bobby Watson,1954,1
http://www.wikidata.org/entity/Q3706961,United States of America,1,Dick Rosenthal,1954,1
http://www.wikidata.org/entity/Q3992239,United States of America,1,Togo Palazzi,1954,1
http://www.wikidata.org/entity/Q3992501,United States of America,1,Tom Marshall,1954,1
http://www.wikidata.org/entity/Q4267632,United States of America,1,Fred Diute,1954,1
http://www.wikidata.org/entity/Q4505416,United States of America,1,Ken McBride,1954,1
http://www.wikidata.org/entity/Q4821393,United States of America,1,Don Anielak,1954,1
http://www.wikidata.org/entity/Q5115492,United States of America,1,Chuck Grigsby,1954,1
http://www.wikidata.org/entity/Q5315876,United States of America,1,Fred Christ,1954,1
http://www.wikidata.org/entity/Q7365917,United States of America,1,Ronnie MacGilvray,1954,1
http://www.wikidata.org/entity/Q3638888,United States of America,1,Bert Cook,1954,1
http://www.wikidata.org/entity/Q1606745,United States of America,1,Richie Regan,1955,1
http://www.wikidata.org/entity/Q1609464,United States of America,1,Dick Ricketts,1955,1
http://www.wikidata.org/entity/Q2351040,United States of America,1,Med Park,1955,1
http://www.wikidata.org/entity/Q3718838,United States of America,1,Ed Conlin,1955,1
http://www.wikidata.org/entity/Q3718844,United States of America,1,Ed Fleming,1955,1
http://www.wikidata.org/entity/Q3808114,United States of America,1,Jesse Arnelle,1955,1
http://www.wikidata.org/entity/Q719891,United States of America,1,Jim Loscutoff,1955,1
http://www.wikidata.org/entity/Q1960839,United States of America,1,Chris Harris,1955,1
http://www.wikidata.org/entity/Q1960839,United Kingdom,0,Chris Harris,1955,1
http://www.wikidata.org/entity/Q2333229,United States of America,1,Dickie Hemric,1955,1
http://www.wikidata.org/entity/Q2583850,United States of America,1,Woody Sauldsberry,1955,1
http://www.wikidata.org/entity/Q3809726,United States of America,1,Johnny Horan,1955,1
http://www.wikidata.org/entity/Q2779117,United States of America,1,Ken Sears,1955,1
http://www.wikidata.org/entity/Q1616709,United States of America,1,Larry Hennessy,1955,1
http://www.wikidata.org/entity/Q3607495,United States of America,1,Al Ferrari,1955,1
http://www.wikidata.org/entity/Q1209671,United States of America,1,Dick Garmaker,1955,1
http://www.wikidata.org/entity/Q3641340,United States of America,1,Bob Schafer,1955,1
http://www.wikidata.org/entity/Q1433254,United States of America,1,Jack Twyman,1955,1
http://www.wikidata.org/entity/Q3676039,United States of America,1,Chuck Mencel,1955,1
http://www.wikidata.org/entity/Q3706937,United States of America,1,Dick Atha,1955,1
http://www.wikidata.org/entity/Q4017908,United States of America,1,Corky Devlin,1955,1
http://www.wikidata.org/entity/Q4356763,United States of America,1,Ron Feiereisel,1955,1
http://www.wikidata.org/entity/Q5292227,United States of America,1,Don Bielke,1955,1
http://www.wikidata.org/entity/Q1461043,United States of America,1,Tom Gola,1955,1
http://www.wikidata.org/entity/Q242185,United States of America,1,Bill Russell,1956,1
http://www.wikidata.org/entity/Q460193,United States of America,1,Tom Heinsohn,1956,1
http://www.wikidata.org/entity/Q2345365,United States of America,1,Johnny McCarthy,1956,1
http://www.wikidata.org/entity/Q1622734,United States of America,1,Phil Jordon,1956,1
http://www.wikidata.org/entity/Q3808370,United States of America,1,"Jim Paxson, Sr.",1956,1
http://www.wikidata.org/entity/Q3808661,United States of America,1,Joe Holup,1956,1
http://www.wikidata.org/entity/Q2332240,United States of America,1,Bobby Leonard,1956,1
http://www.wikidata.org/entity/Q2627577,United States of America,1,Willie Naulls,1956,1
http://www.wikidata.org/entity/Q935758,United States of America,1,Gary Bergen,1956,1
http://www.wikidata.org/entity/Q2736467,United States of America,1,Lou Tsioropoulos,1956,1
http://www.wikidata.org/entity/Q2758197,United States of America,1,Forest Able,1956,1
http://www.wikidata.org/entity/Q646481,United States of America,1,Richie Guerin,1956,1
http://www.wikidata.org/entity/Q3607477,United States of America,1,Al Bianchi,1956,1
http://www.wikidata.org/entity/Q1101154,United States of America,1,Cliff Hagan,1956,1
http://www.wikidata.org/entity/Q1167795,United States of America,1,Sihugo Green,1956,1
http://www.wikidata.org/entity/Q3940992,United States of America,1,Ron Sobieszczyk,1956,1
http://www.wikidata.org/entity/Q3640004,United States of America,1,Bill Thieben,1956,1
http://www.wikidata.org/entity/Q3641267,United States of America,1,Bob Armstrong,1956,1
http://www.wikidata.org/entity/Q3641274,United States of America,1,Bob Burrow,1956,1
http://www.wikidata.org/entity/Q3641303,United States of America,1,Bob Hopkins,1956,1
http://www.wikidata.org/entity/Q3703047,United States of America,1,Dave Piontek,1956,1
http://www.wikidata.org/entity/Q6390069,United States of America,1,Ronnie Shavlik,1956,1
http://www.wikidata.org/entity/Q3978605,United States of America,1,Swede Halbrook,1956,1
http://www.wikidata.org/entity/Q370779,United States of America,1,Win Wilfong,1957,1
http://www.wikidata.org/entity/Q23943,United States of America,1,Rod Hundley,1957,1
http://www.wikidata.org/entity/Q1469046,United States of America,1,Jim Walsh,1957,1
http://www.wikidata.org/entity/Q440357,United States of America,1,Sam Jones,1957,1
http://www.wikidata.org/entity/Q3760444,United States of America,1,George Bon Salle,1957,1
http://www.wikidata.org/entity/Q3780056,United States of America,1,Guy Sparrow,1957,1
http://www.wikidata.org/entity/Q3808350,United States of America,1,Jim Krebs,1957,1
http://www.wikidata.org/entity/Q3808369,United States of America,1,Jim Palmer,1957,1
http://www.wikidata.org/entity/Q3830193,United States of America,1,Lennie Rosenbluth,1957,1
http://www.wikidata.org/entity/Q3897536,United States of America,1,Pat Dunn,1957,1
http://www.wikidata.org/entity/Q3666683,United States of America,1,Charlie Tyra,1957,1
http://www.wikidata.org/entity/Q5090064,United States of America,1,George Brown,1957,1
http://www.wikidata.org/entity/Q5300318,United States of America,1,Doug Bolstorff,1957,1
http://www.wikidata.org/entity/Q8037275,United States of America,1,Worthy Patterson,1957,1
http://www.wikidata.org/entity/Q357458,United States of America,1,Elgin Baylor,1958,1
http://www.wikidata.org/entity/Q510514,United States of America,1,Archie Dees,1958,1
http://www.wikidata.org/entity/Q549899,United States of America,1,Hal Greer,1958,1
http://www.wikidata.org/entity/Q1617574,United States of America,1,Dave Gambee,1958,1
http://www.wikidata.org/entity/Q3718691,United States of America,1,Jerry Bird,1958,1
http://www.wikidata.org/entity/Q3787378,United States of America,1,Hub Reed,1958,1
http://www.wikidata.org/entity/Q587512,United States of America,1,Boo Ellis,1958,1
http://www.wikidata.org/entity/Q3805632,United States of America,1,Jack Parr,1958,1
http://www.wikidata.org/entity/Q719836,United States of America,1,K. C. Jones,1958,1
http://www.wikidata.org/entity/Q2563023,United States of America,1,Guy Rodgers,1958,1
http://www.wikidata.org/entity/Q2564695,United States of America,1,Wayne Embry,1958,1
http://www.wikidata.org/entity/Q3827176,United States of America,1,Larry Staverman,1958,1
http://www.wikidata.org/entity/Q920007,United States of America,1,Connie Dierking,1958,1
http://www.wikidata.org/entity/Q2877891,United States of America,1,Shellie McMillon,1958,1
http://www.wikidata.org/entity/Q2326977,United States of America,1,Ray Scott,1958,1
http://www.wikidata.org/entity/Q3857391,United States of America,1,Mike Farmer,1958,1
http://www.wikidata.org/entity/Q3900792,United States of America,1,Pete Brennan,1958,1
http://www.wikidata.org/entity/Q3901340,United States of America,1,Phil Rollins,1958,1
http://www.wikidata.org/entity/Q3635069,United States of America,1,Barney Cable,1958,1
